app,userName,rating,title,review,date,is_about_app,primary_theme,sentiment,specific_complaint,feature_request,severity,content_quality
rewe,Ein Google-Nutzer,1,,Immer wieder ist es so das noch die Werbung von der Vorwoche drin ist so kann man schlecht wissen was im Angebot ist,2015-03-09T22:05:06,True,Coupons & discounts,negative,Es wird oft noch die Werbung der Vorwoche angezeigt statt aktueller Angebote.,,medium,substantive
rewe,Ein Google-Nutzer,5,,Würde auch noch mehr Sternchen geben wenn es sie gäbe es ist nur schade das bei den Rezepten keine für Schonkost dabei sind. Kann man sich ich auch Einkäufe nach Hause bringen lassen?  ;),2015-03-08T08:00:58,True,Recipes & content,positive,Keine Rezepte für Schonkost vorhanden.,Rezepte für Schonkost und Lieferservice nach Hause hinzufügen.,low,substantive
rewe,Ein Google-Nutzer,2,,"Ich hab die Aldi, Netto, Lidl, Tchibo etc Apps, aber die Rewe App ist bei weitem die schlechteste. Hängt meist u ist viel zu langsam u zu unübersichtlich. Motto: Warum einfach, wenn es auch kompliziert geht.",2015-02-24T09:49:13,True,Performance & stability,negative,"App hängt, ist langsam und unübersichtlich im Vergleich zu Konkurrenz-Apps.",,high,substantive
rewe,Ein Google-Nutzer,1,,Lel,2015-02-21T17:37:04,False,Other / unclear,negative,,,low,insufficient
rewe,Ein Google-Nutzer,1,,Alle Rewe-Märkte vor Ort fehlen in der App. Ergo unbrauchbar.,2015-02-19T14:28:10,True,Store finder & maps,negative,Lokale REWE-Märkte fehlen komplett in der App.,,high,substantive
rewe,Ein Google-Nutzer,5,,Super,2015-02-17T19:37:19,True,Other / unclear,positive,,,low,insufficient
rewe,Ein Google-Nutzer,1,,Leider kann man nicht online bestellen!,2015-02-16T02:12:04,True,Payment & checkout,negative,Online-Bestellung ist nicht möglich.,Online-Bestellfunktion einführen.,high,substantive
rewe,Ein Google-Nutzer,5,,"Wie ein süßes Knallbonbon ist die REWE-App. Angebote, Bedienung und Design sind einfach nur gelungen, daher lässt sie sich durchaus mit dem realen Angebot der REWE-Märkte vergleichen. Verbindungsprobleme werden durch Erhöhung der Serverkapazitäten schnell behoben sein.",2015-02-14T07:18:38,True,Performance & stability,positive,Gelegentliche Verbindungsprobleme.,,low,substantive
rewe,Ein Google-Nutzer,1,,Ich komme momentan mit dieser App ganz gut klar.Ich habe die App aber noch nicht so lange deshalb erst nur ein Stern.Was mir positiv aufgefallen ist ist das die App sehr übersichtlich gestaltet ist.,2015-02-10T14:23:51,True,"Other app features (themes, accessibility, customization)",positive,,,low,insufficient
rewe,Ein Google-Nutzer,1,,"Es gibt nur die Angebote aber nicht das gesamte Sortiment. Ausserdem gibt es keine Suchfunktion und somit muss man durch die ganzen Angebote scrollen. Und ist der Artikel nicht im Angebot kann man ihn nicht kaufen. z.b Butter, Brot etc.",2015-02-08T10:54:48,True,Search & navigation,negative,Keine Suchfunktion und nur Angebote statt gesamtes Sortiment verfügbar.,Suchfunktion und vollständiges Sortiment in der App anbieten.,high,substantive
rewe,Ein Google-Nutzer,5,,Klasse,2015-02-07T10:52:08,True,Other / unclear,positive,,,low,insufficient
rewe,Ein Google-Nutzer,1,,Bei 10 versuchen wird das AngebotsProspekt nur einmal geladen . Wie kann man nur so eine müll App veröffentlichen  ?!,2015-02-06T21:09:17,True,Performance & stability,negative,Angebotsprospekt lädt nur sporadisch und ist meist nicht abrufbar.,,high,substantive
rewe,Ein Google-Nutzer,3,,"Kein Bereich für die Mitarbeiter. Z.b. Ersatz für die Personalkarte oder für eine rewe Karte (strich-code). Wenn ihr auch an uns denkt, gibt es 5 Sterne",2015-02-05T04:09:47,True,Loyalty program mechanics,neutral,"Kein Bereich für Mitarbeiter, z.B. digitale Personal- oder REWE-Karte mit Strichcode.",Mitarbeiterbereich mit digitaler Personalkarte/REWE-Karte als Strichcode einführen.,medium,substantive
rewe,Ein Google-Nutzer,3,,Gib es von REWE kein app bei dem man bestellen kann??,2015-02-03T18:20:16,True,Online shop & ordering integration,neutral,Vermisst eine Bestellfunktion in der App.,Bestellfunktion in der App ermöglichen.,medium,substantive
rewe,Ein Google-Nutzer,4,,Besser,2015-01-27T14:43:24,True,Other / unclear,positive,,,low,insufficient
rewe,Ein Google-Nutzer,5,,Sehr gutes Angebot,2015-01-26T09:20:09,True,Coupons & discounts,positive,,,low,insufficient
rewe,Ein Google-Nutzer,5,,Die app hat so viel zu bieten.  Bin einfach nur begeistert,2015-01-19T17:40:49,True,Other / unclear,positive,,,low,insufficient
rewe,Ein Google-Nutzer,1,,Leider  kann man  nicht  mit der  App  nicht  bestellen! Hätte  man  sich  sparen  können  die  App! Und  kann  auch  nicht  sein Account  verwalten!,2015-01-18T13:09:07,True,Online shop & ordering integration,negative,Bestellen und Account-Verwaltung über die App nicht möglich.,Bestellfunktion und Account-Verwaltung integrieren.,high,substantive
rewe,Ein Google-Nutzer,1,,"schade,und ihr bekommt so viele Daten..",2015-01-18T08:14:48,True,Privacy & data concerns,negative,App sammelt zu viele persönliche Daten.,,medium,insufficient
rewe,Ein Google-Nutzer,3,,Kann man die Funktion des Einkauf bestellen wie auf der Webseite nicht auch hier einbauen? Das Waere wirklich toll!!!,2015-01-15T12:53:40,True,Online shop & ordering integration,neutral,,Bestellfunktion wie auf der Webseite in die App integrieren.,medium,substantive
rewe,Ein Google-Nutzer,5,,Die app ist sehr praktisch und gut ist halt REWE besser leben i love REWE,2015-01-14T19:58:19,True,Other / unclear,positive,,,low,insufficient
rewe,Ein Google-Nutzer,3,,Schön wäre eine Suchfunktion wo man Produkte suchen kann selbst die Suchfunktion im Internet ist um einiges verbesserungswürdig z. B. Ich gebe Ravioli ein und bekomme tortellini 2 wenn ich dann dosenravioli eingebe bekomme ich Dosenöffner und wenn ich dann weiter runter gehe kommen entweder Ravioli von Marken die ich nicht will oder gar keine. Es gibt noch mehr so Fehler. Dann werden bei einigen Produkten kein Preis angezeigt. Des Weiteren würde es gut kommen wenn man den lieferservice mit Einführt. Usw.,2015-01-13T23:09:25,True,Search & navigation,negative,Suchfunktion liefert falsche Treffer und manche Produkte zeigen keinen Preis.,"Bessere Produktsuche, Preisanzeige für alle Produkte sowie Lieferservice einführen.",medium,substantive
rewe,Ein Google-Nutzer,5,,Funktioniert bei mir perfekt denn es ist mir eine Perfekte Hilfe viele Grüße an das Rewe Team,2015-01-13T19:01:32,True,Other / unclear,positive,,,low,insufficient
rewe,Ein Google-Nutzer,2,,Deshalb habe ich die App deinstalliert,2015-01-13T17:57:59,True,Other / unclear,negative,"Nutzer hat App deinstalliert, ohne Grund zu nennen.",,low,insufficient
rewe,Ein Google-Nutzer,3,,"Wäre schön, wenn man über die App auch den Lieferservice nutzen könnte. Ist das schon in Planung? :-)",2015-01-11T23:43:11,True,Online shop & ordering integration,neutral,,Lieferservice über die App nutzbar machen.,medium,substantive
rewe,Ein Google-Nutzer,2,,ohne den Lieferservice ist diese App ziemlich wertlos...,2015-01-10T08:38:55,True,Online shop & ordering integration,negative,Ohne Lieferservice ist die App aus Sicht des Nutzers wertlos.,Lieferservice in die App integrieren.,medium,substantive
rewe,Ein Google-Nutzer,5,,Funkzunirt gut und ich weiss immer was im Angebot is und ich wohne direkt am rewe,2015-01-03T15:27:31,True,Coupons & discounts,positive,,,low,insufficient
rewe,Ein Google-Nutzer,1,,Ich bekomme keine aktuellen Angebote mehr angezeigt. Ich guck mir wieder das Papier Prospekt an. Hier wird deinstalliert.,2015-01-03T08:54:45,True,Coupons & discounts,negative,Aktuelle Angebote werden nicht mehr angezeigt.,,high,substantive
rewe,Ein Google-Nutzer,4,,Leider nicht alle Rewe Märkte angegeben,2015-01-02T09:26:57,True,Store finder & maps,neutral,Nicht alle REWE-Märkte sind in der App hinterlegt.,Vollständige Liste aller REWE-Märkte in der App anzeigen.,medium,substantive
rewe,Ein Google-Nutzer,3,,Es wäre schöner wenn ein Barcode Scanner dabei wäre.,2014-12-31T16:32:23,True,Search & navigation,neutral,,Barcode-Scanner in die App integrieren.,low,substantive
rewe,Ein Google-Nutzer,1,,Immer Probleme mit laden der Seiten,2014-12-26T21:03:16,True,Performance & stability,negative,Seiten werden nicht richtig geladen.,,high,substantive
rewe,Ein Google-Nutzer,5,,Rewe app gut okay aber märkte von rewe soll babynahrung immer voll machen z.B a 1 2 3 und p :)) kndmlk,2014-12-22T22:37:33,False,In-store experience,positive,,Babynahrung in Märkten besser auffüllen.,low,insufficient
rewe,Ein Google-Nutzer,2,,Angebote werden seit einiger Zeit nicht mehr geladen,2014-12-22T13:03:54,True,Coupons & discounts,negative,Angebote werden seit einiger Zeit nicht mehr geladen.,,high,substantive
rewe,Ein Google-Nutzer,1,,Irgendwie finde ich keinen Weg mich anzumelden und auch die einkaufsliste von rewe online erscheint nicht. Was kann ich mit der app machen - online bestellen wohl nicht?,2014-12-22T09:02:05,True,Authentication & login,negative,Nutzer findet keinen Weg sich anzumelden und Einkaufsliste erscheint nicht.,Online-Bestellung und Einkaufsliste integrieren.,high,substantive
rewe,Ein Google-Nutzer,5,,"Supi , rewe ist sowieso mein laden .",2014-12-11T17:51:03,True,Other / unclear,positive,,,low,insufficient
rewe,Ein Google-Nutzer,2,,"... der so genannte Marktfinder findet zwar die Fillialen, übernimmt sie jedoch nicht in die Angebotsliste! Außerdem geht Übersichtlichkeit anders ... andere Discounter können das besser!",2014-12-09T08:13:42,True,Store finder & maps,negative,Marktfinder übernimmt gefundene Filiale nicht in die Angebotsliste.,Bessere Übersichtlichkeit und automatische Marktübernahme.,medium,substantive
rewe,Ein Google-Nutzer,1,,Ein Graus diese App. Versuche vergeblich seit 2 Tagen online zu bestellen.  Weder per Internet noch App funktioniert es. Immer wieder legt sich dieses Bild der Marktsuche drüber.  Dann springt es wieder bis zum Anfang. Echt zum ausflippen.  Wird sofort gelöscht die App.,2014-12-07T08:36:42,True,Payment & checkout,negative,"Online-Bestellung funktioniert nicht, Marktsuche-Overlay blockiert den Vorgang.",,high,substantive
rewe,Ein Google-Nutzer,2,,Habe die App seit gestern Abend. Sie ist so schön aufgebaut. Doch leider geht der Barcodscanner nicht.Ich kaufe AUSSCHLISLICH bei REW ein.Der Scanner erkennt die  eigenen Prudukte nicht (Hausmarken). Auch bei den anderen i's nich! Schade.,2014-12-03T20:15:43,True,Search & navigation,negative,"Barcodescanner erkennt keine Produkte, auch keine Eigenmarken.",Funktionierender Barcodescanner für alle Produkte.,medium,substantive
rewe,Ein Google-Nutzer,1,,"Kann jetzt keinen besonderen Sinn dieser App  feststellen.Wo zu der quatsch ""Ramba Zamba""? Eine Kombination mit dem REWE Shop/Lieferdienst wäre gut. Aber so ist es eine Angebot app wie jede andere auch.",2014-11-28T17:32:56,True,Online shop & ordering integration,negative,Nutzer sieht keinen Mehrwert der App und vermisst Integration mit REWE Shop/Lieferdienst.,Integration der App mit dem REWE Shop bzw. Lieferdienst.,medium,substantive
rewe,Ein Google-Nutzer,1,,Ich finde diese app nicht so gut weil ich nicht suchen kann was ich haben will und wie viel es kostet!!!!!!!!!!!!!!!,2014-11-23T18:43:48,True,Search & navigation,negative,Produktsuche mit Preisanzeige fehlt.,Suchfunktion mit Preisanzeige hinzufügen.,medium,substantive
rewe,Ein Google-Nutzer,5,,Super,2014-11-22T17:56:21,True,Other / unclear,positive,,,low,insufficient
rewe,Ein Google-Nutzer,1,,"Angebote werden als verfügbar für noch zwei Tage dargestellt, sind aber im ausgewählten Markt bereits seit Tagen ausverkauft.  Also: Unbrauchbar wegen fehlender Aktualisierung. Weil kein Stern nicht geht, vergebe ich einen Stern.",2014-11-21T21:23:07,True,Coupons & discounts,negative,"Angebote werden als verfügbar angezeigt, sind aber im Markt seit Tagen ausverkauft.",Aktualisierung der Angebotsverfügbarkeit pro Markt.,medium,substantive
rewe,Ein Google-Nutzer,5,,Alles Lebensmittel & Trinken,2014-11-21T18:16:36,False,Other / unclear,neutral,,,low,insufficient
rewe,Ein Google-Nutzer,5,,Guter Laden gute App,2014-11-20T17:11:05,True,Other / unclear,positive,,,low,insufficient
rewe,Ein Google-Nutzer,2,,Seit diesem Wochenende mal wieder keine Aktualisierung erfolgt. Schade.,2014-11-17T16:59:31,True,Coupons & discounts,negative,Angebote werden seit dem Wochenende nicht aktualisiert.,,medium,insufficient
rewe,Ein Google-Nutzer,3,,Schön wäre aber wenn die app den Preis im Einkaufswagen zusammen rechnet.,2014-11-15T16:15:08,True,Search & navigation,neutral,Preise im Einkaufswagen werden nicht summiert.,Automatische Preissumme im Einkaufswagen.,low,substantive
rewe,Ein Google-Nutzer,4,,Mir fehlt noch die Bestellfunktion für REWE Online,2014-11-10T06:15:01,True,Payment & checkout,neutral,Bestellfunktion für REWE Online fehlt.,Bestellfunktion für REWE Online integrieren.,medium,substantive
rewe,Ein Google-Nutzer,1,,"Rezepte und Angebote sind ja ganz gut. Nur der Barcodescanner funktioniert leider nicht mehr, um genau zu sein hat er nur einmal funktioniert. Das war der Grund warum ich die App runter geladen habe. Jetzt schreibe ich die Einkaufsliste halt wieder auf Papier. Schade.",2014-11-08T22:34:09,True,Search & navigation,negative,"Barcodescanner funktioniert nicht mehr, nur einmal funktionierte er.",Zuverlässig funktionierender Barcodescanner.,medium,substantive
rewe,Ein Google-Nutzer,1,,Übelste Bedienung!,2014-11-06T21:05:16,True,Search & navigation,negative,Bedienung der App ist sehr schlecht.,,medium,insufficient
rewe,Ein Google-Nutzer,2,,"unübersichtlich und schwerfällig in der Navigation. Besonders schlimm ist aber, dass für meinen nächstgelegenen Markt ""keine Informationen"" angezeigt werden. Der zweite Stern ist für die problemlose Deinstallation",2014-11-03T19:42:56,True,Store finder & maps,negative,Für den nächstgelegenen Markt werden keine Informationen angezeigt.,Marktinformationen für alle Filialen bereitstellen.,medium,substantive
rewe,Ein Google-Nutzer,2,,"Die Angebote laden nicht, und die App wird einfach  angehalten.",2014-11-02T18:43:21,True,Performance & stability,negative,Angebote laden nicht und die App hängt sich auf.,,high,substantive
rewe,Ein Google-Nutzer,5,,Ich wollte nur einen pc von der Apple sehen dann kauf ich mir einen bei REWE,2014-10-29T18:12:39,False,Other / unclear,neutral,,,low,insufficient
rewe,Ein Google-Nutzer,2,,"keine Preise, aber dümmliche Gewinnspiele als ersten Menüpunkt. Kann man sich sparen.",2014-10-29T13:35:51,True,Coupons & discounts,negative,"Keine Preise sichtbar, stattdessen Gewinnspiele prominent platziert.",Preise anzeigen statt Gewinnspiele im Hauptmenü.,medium,substantive
rewe,Ein Google-Nutzer,1,,"Obwohl in den vorherigen Bewertungen steht, dass alle Probleme beseitigt sind werden bei mir nur 5 Angebote angezeigt.  Bei klicken auf alle Angebote anzeigen kommt immer eine Fehlermeldung. Nicht zu empfehlen, da die App die gewünschten Angebote nicht anzeigen kann",2014-10-18T10:37:18,True,Coupons & discounts,negative,"Nur 5 Angebote sichtbar, beim Anzeigen aller Angebote erscheint Fehlermeldung.",,high,substantive
rewe,Ein Google-Nutzer,1,,"Zwischendurch ging es mal, heute habe ich es jetzt zweimal versucht und es geht nicht... Keine Ahnung, was das soll, das ist doch Sinn und Zweck der App, da sollte man sich schon drum kümmern.",2014-10-13T20:53:26,True,Performance & stability,negative,"App funktioniert nicht zuverlässig, Kernfunktion lädt nicht.",,high,insufficient
rewe,Ein Google-Nutzer,2,,"Leider sehr lange Ladezeit um ""Alle Angebote"" zu sehen.",2014-10-10T01:46:27,True,Performance & stability,negative,Sehr lange Ladezeit beim Anzeigen aller Angebote.,,medium,substantive
rewe,Ein Google-Nutzer,3,,"App ist gut, aber mein Rewe in Hambrücken fehlt.",2014-10-07T06:32:41,True,Store finder & maps,neutral,Rewe-Markt in Hambrücken fehlt in der App.,Rewe-Markt Hambrücken in die App aufnehmen.,medium,substantive
rewe,Ein Google-Nutzer,1,,Das laden der Angebote funktioniert nach drei Wochen schon nicht mehr - die eigentliche funktion der App. Gerät: LG G3,2014-10-05T09:57:33,True,Coupons & discounts,negative,Laden der Angebote funktioniert auf LG G3 nicht mehr.,,high,substantive
rewe,Ein Google-Nutzer,5,,Sehr ausführlich.,2014-10-01T17:06:09,True,Other / unclear,positive,,,low,insufficient
rewe,Ein Google-Nutzer,1,,Nix zu gebraucheb,2014-09-27T23:53:01,True,Other / unclear,negative,"Nutzer findet die App unbrauchbar, ohne Begründung.",,low,insufficient
rewe,Ein Google-Nutzer,4,,Alles in Allem eine gute App,2014-09-26T17:04:21,True,Other / unclear,positive,,,low,insufficient
rewe,Ein Google-Nutzer,5,,"Die App folgt im Gegensatz zu anderen Apps hier nicht den iOS Designrichtlinien sondern denen von Android. Und das macht die App super intuitiv bedienbar.   Die Angebotsversurgung ist inzwischen ja wieder relativ zuverlässig.   Als Kunde schätze ich auch die Einkaufslisten Funktion und die Funktion, dass man einfach zuhause Artikel scannen kann und zur Einkaufsliste hinzufügen kann. Logisch das ist nur was für Artikel die man immer Zuhause hat und haben muss.",2014-09-25T22:50:59,True,Shopping list features,positive,,,low,substantive
